,centroid_x,centroid_y,std_x,std_y,freq,movement_freq,touchdown_freq,velocity,gesture
2013-07-01 17:28:52,710.625,339.25,96.582758123107382,164.56938759481767,4,2,2,2.7768139999999999,2
2013-07-01 17:28:53,710.625,339.25,96.582758123107382,164.56938759481767,4,2,2,2.7768139999999999,2
2013-07-01 17:28:54,710.625,339.25,96.582758123107382,164.56938759481767,4,2,2,2.7768139999999999,2
2013-07-01 17:28:55,509.64999999999998,311.39999999999998,181.73883123256232,98.017515441544106,10,7,3,1.9992421,2
2013-07-01 17:28:56,375.66666666666669,292.83333333333331,0.81649658093247868,3.0605010483028403,6,5,1,1.4808608333333335,2
2013-07-01 17:28:57,375.66666666666669,292.83333333333331,0.81649658093247868,3.0605010483028403,6,5,1,1.4808608333333335,2
2013-07-01 17:28:58,409.6875,316.6875,256.28289858502626,185.87763592136167,8,5,3,1.1106456250000001,2
2013-07-01 17:28:59,409.6875,316.6875,256.28289858502626,185.87763592136167,8,5,3,1.1106456250000001,2
2013-07-01 17:29:00,660.83333333333337,285.33333333333331,531.66726750227292,381.90389279677856,3,0,3,0.0,2
2013-07-01 17:29:01,592.70000000000005,320.30000000000001,426.96261545948028,290.22288848400638,5,0,5,0.0,2
2013-07-01 17:29:02,592.70000000000005,320.30000000000001,426.96261545948028,290.22288848400638,5,0,5,0.0,2
2013-07-01 17:29:03,646.66666666666663,275.0,371.05266921736779,216.07463988168533,3,0,3,0.0,2
2013-07-01 17:29:04,588.20000000000005,309.60000000000002,280.89958170136174,160.20900411649779,5,0,5,0.0,2
2013-07-01 17:29:05,495.5,367.125,218.90066240192147,110.28023017144399,4,0,4,0.0,2
2013-07-01 17:29:06,500.5,361.5,120.91525958289962,17.677669529663689,2,0,2,0.0,2
2013-07-01 17:29:07,500.5,361.5,120.91525958289962,17.677669529663689,2,0,2,0.0,2
2013-07-01 17:29:08,509.75,374.25,90.852903090655275,83.990574868056868,4,0,4,0.0,2
2013-07-01 17:29:09,519.0,387.0,98.994949366116657,142.12846301849606,2,0,2,0.0,2
2013-07-01 17:29:10,519.0,387.0,98.994949366116657,142.12846301849606,2,0,2,0.0,2
